created_at,price_usd,cogs_usd
"2014-08-04 11:58:25",49.99,19.49
"2014-08-04 12:30:06",75.98,23.98
"2014-08-04 12:40:34",89.98,31.98
"2014-08-04 12:42:37",75.98,23.98
"2014-08-04 12:53:05",49.99,19.49
"2014-08-04 12:58:44",49.99,19.49
"2014-08-04 13:04:24",49.99,19.49
"2014-08-04 13:19:55",59.99,22.49
"2014-08-04 13:23:44",95.98,33.98
"2014-08-04 13:27:57",45.99,14.49
"2014-08-04 13:49:09",49.99,19.49
"2014-08-04 14:15:39",49.99,19.49
"2014-08-04 14:28:41",45.99,14.49
"2014-08-04 14:44:43",95.98,33.98
"2014-08-04 14:55:54",49.99,19.49
"2014-08-04 16:03:47",105.98,36.98
"2014-08-04 16:22:56",49.99,19.49
"2014-08-04 16:53:11",49.99,19.49
"2014-08-04 17:25:09",79.98,28.98
"2014-08-04 17:50:10",59.99,22.49
"2014-08-04 19:07:38",49.99,19.49
"2014-08-04 19:16:54",95.98,33.98
"2014-08-04 20:57:45",49.99,19.49
"2014-08-04 21:02:55",79.98,28.98
"2014-08-04 21:58:51",49.99,19.49
"2014-08-04 22:15:30",45.99,14.49
"2014-08-04 23:29:22",49.99,19.49
"2014-08-05 02:50:59",49.99,19.49
"2014-08-05 03:19:59",59.99,22.49
"2014-08-05 03:49:05",49.99,19.49
"2014-08-05 03:59:08",49.99,19.49
"2014-08-05 05:08:33",79.98,28.98
"2014-08-05 06:01:02",49.99,19.49
"2014-08-05 06:25:34",59.99,22.49
"2014-08-05 06:26:13",45.99,14.49
"2014-08-05 06:28:09",105.98,36.98
"2014-08-05 06:40:32",49.99,19.49
"2014-08-05 06:47:16",45.99,14.49
"2014-08-05 08:18:09",59.99,22.49
"2014-08-05 08:29:14",105.98,36.98
"2014-08-05 08:33:53",45.99,14.49
"2014-08-05 08:52:45",49.99,19.49
"2014-08-05 08:55:12",59.99,22.49
"2014-08-05 08:55:45",49.99,19.49
"2014-08-05 09:14:10",89.98,31.98
"2014-08-05 09:25:33",79.98,28.98
"2014-08-05 09:33:59",79.98,28.98
"2014-08-05 09:56:47",59.99,22.49
"2014-08-05 10:05:21",75.98,23.98
"2014-08-05 10:29:31",49.99,19.49
"2014-08-05 11:42:08",75.98,23.98
"2014-08-05 11:43:19",49.99,19.49
"2014-08-05 11:54:22",89.98,31.98
"2014-08-05 12:06:45",45.99,14.49
"2014-08-05 12:19:39",95.98,33.98
"2014-08-05 12:48:21",79.98,28.98
"2014-08-05 13:07:24",49.99,19.49
"2014-08-05 13:24:16",49.99,19.49
"2014-08-05 13:35:55",89.98,31.98
"2014-08-05 14:02:07",49.99,19.49
"2014-08-05 14:16:35",49.99,19.49
"2014-08-05 15:02:27",49.99,19.49
"2014-08-05 15:21:22",49.99,19.49
"2014-08-05 15:54:30",49.99,19.49
"2014-08-05 16:35:07",89.98,31.98
"2014-08-05 16:49:32",45.99,14.49
"2014-08-05 16:56:38",49.99,19.49
"2014-08-05 17:01:30",59.99,22.49
"2014-08-05 17:19:32",49.99,19.49
"2014-08-05 17:56:17",45.99,14.49
"2014-08-05 18:06:17",49.99,19.49
"2014-08-05 18:36:48",79.98,28.98
"2014-08-05 19:29:34",49.99,19.49
"2014-08-05 19:37:34",49.99,19.49
"2014-08-05 21:11:32",49.99,19.49
"2014-08-05 22:08:17",49.99,19.49
"2014-08-05 23:06:25",79.98,28.98
"2014-08-05 23:26:30",79.98,28.98
"2014-08-06 01:03:27",95.98,33.98
"2014-08-06 05:15:09",49.99,19.49
"2014-08-06 06:05:19",79.98,28.98
"2014-08-06 06:07:24",45.99,14.49
"2014-08-06 07:42:23",95.98,33.98
"2014-08-06 07:50:21",49.99,19.49
"2014-08-06 08:08:01",45.99,14.49
"2014-08-06 08:24:06",49.99,19.49
"2014-08-06 08:45:46",79.98,28.98
"2014-08-06 09:01:36",45.99,14.49
"2014-08-06 09:03:31",49.99,19.49
"2014-08-06 09:09:51",49.99,19.49
"2014-08-06 09:11:57",105.98,36.98
"2014-08-06 09:22:38",45.99,14.49
"2014-08-06 09:32:10",95.98,33.98
"2014-08-06 09:36:18",59.99,22.49
"2014-08-06 09:42:15",59.99,22.49
"2014-08-06 09:49:32",109.98,41.98
"2014-08-06 10:00:16",49.99,19.49
"2014-08-06 10:20:59",79.98,28.98
"2014-08-06 10:45:35",49.99,19.49
"2014-08-06 10:49:43",95.98,33.98
"2014-08-06 11:07:47",59.99,22.49
"2014-08-06 11:09:23",49.99,19.49
"2014-08-06 11:19:10",49.99,19.49
"2014-08-06 11:33:20",49.99,19.49
"2014-08-06 11:54:24",49.99,19.49
"2014-08-06 12:03:54",95.98,33.98
"2014-08-06 12:07:30",109.98,41.98
"2014-08-06 13:35:52",49.99,19.49
"2014-08-06 13:54:49",45.99,14.49
"2014-08-06 15:18:42",45.99,14.49
"2014-08-06 15:51:25",49.99,19.49
"2014-08-06 16:09:15",49.99,19.49
"2014-08-06 16:17:25",79.98,28.98
"2014-08-06 16:19:43",75.98,23.98
"2014-08-06 16:21:05",79.98,28.98
"2014-08-06 16:28:34",79.98,28.98
"2014-08-06 16:37:57",49.99,19.49
"2014-08-06 17:08:46",49.99,19.49
"2014-08-06 18:36:14",79.98,28.98
"2014-08-06 19:25:54",49.99,19.49
"2014-08-06 19:31:02",49.99,19.49
"2014-08-06 19:33:41",49.99,19.49
"2014-08-06 19:40:32",49.99,19.49
"2014-08-06 19:44:05",49.99,19.49
"2014-08-06 19:59:16",59.99,22.49
"2014-08-06 22:39:57",89.98,31.98
"2014-08-06 22:56:38",45.99,14.49
"2014-08-06 22:59:47",49.99,19.49
"2014-08-06 23:06:11",49.99,19.49
"2014-08-07 01:24:58",49.99,19.49
"2014-08-07 04:56:47",49.99,19.49
"2014-08-07 05:22:23",49.99,19.49
"2014-08-07 05:25:09",49.99,19.49
"2014-08-07 06:11:34",49.99,19.49
"2014-08-07 06:38:36",79.98,28.98
"2014-08-07 06:42:25",49.99,19.49
"2014-08-07 07:14:42",59.99,22.49
"2014-08-07 07:17:43",49.99,19.49
"2014-08-07 07:43:35",49.99,19.49
"2014-08-07 08:01:31",49.99,19.49
"2014-08-07 08:30:39",95.98,33.98
"2014-08-07 08:32:47",49.99,19.49
"2014-08-07 08:37:33",49.99,19.49
"2014-08-07 08:51:47",109.98,41.98
"2014-08-07 08:53:35",79.98,28.98
"2014-08-07 09:08:08",95.98,33.98
"2014-08-07 09:11:02",49.99,19.49
"2014-08-07 09:28:37",89.98,31.98
"2014-08-07 10:35:59",45.99,14.49
"2014-08-07 11:02:38",75.98,23.98
"2014-08-07 11:03:10",49.99,19.49
"2014-08-07 11:22:05",49.99,19.49
"2014-08-07 11:27:26",49.99,19.49
"2014-08-07 11:28:10",59.99,22.49
"2014-08-07 11:47:11",49.99,19.49
"2014-08-07 11:48:47",45.99,14.49
"2014-08-07 11:52:30",45.99,14.49
"2014-08-07 11:59:57",95.98,33.98
"2014-08-07 12:19:25",49.99,19.49
"2014-08-07 12:57:09",89.98,31.98
"2014-08-07 13:13:10",79.98,28.98
"2014-08-07 13:21:21",49.99,19.49
"2014-08-07 13:22:22",79.98,28.98
"2014-08-07 13:22:36",49.99,19.49
"2014-08-07 13:27:25",49.99,19.49
"2014-08-07 13:40:41",49.99,19.49
"2014-08-07 14:02:22",49.99,19.49
"2014-08-07 14:18:20",49.99,19.49
"2014-08-07 14:30:30",49.99,19.49
"2014-08-07 14:32:39",49.99,19.49
"2014-08-07 14:41:08",49.99,19.49
"2014-08-07 14:42:45",105.98,36.98
"2014-08-07 15:34:03",59.99,22.49
"2014-08-07 15:35:06",79.98,28.98
"2014-08-07 15:51:03",95.98,33.98
"2014-08-07 16:06:40",79.98,28.98
"2014-08-07 16:24:41",59.99,22.49
"2014-08-07 16:25:02",95.98,33.98
"2014-08-07 16:32:29",89.98,31.98
"2014-08-07 18:58:34",49.99,19.49
"2014-08-07 19:00:55",49.99,19.49
"2014-08-07 19:19:27",45.99,14.49
"2014-08-07 19:19:43",59.99,22.49
"2014-08-07 21:15:58",95.98,33.98
"2014-08-07 21:18:53",89.98,31.98
"2014-08-07 21:28:14",59.99,22.49
"2014-08-07 22:48:33",49.99,19.49
"2014-08-07 23:02:09",79.98,28.98
"2014-08-07 23:53:43",49.99,19.49
"2014-08-08 02:14:02",59.99,22.49
"2014-08-08 02:29:28",45.99,14.49
"2014-08-08 06:03:25",75.98,23.98
"2014-08-08 07:09:51",79.98,28.98
"2014-08-08 07:53:46",79.98,28.98
"2014-08-08 07:54:47",49.99,19.49
"2014-08-08 08:20:08",49.99,19.49
"2014-08-08 08:22:04",49.99,19.49
"2014-08-08 08:48:36",109.98,41.98
"2014-08-08 08:53:49",79.98,28.98
"2014-08-08 08:56:36",79.98,28.98
"2014-08-08 08:58:09",49.99,19.49
"2014-08-08 09:01:31",49.99,19.49
"2014-08-08 09:04:18",59.99,22.49
"2014-08-08 09:12:08",49.99,19.49
"2014-08-08 09:18:32",49.99,19.49
"2014-08-08 10:08:17",95.98,33.98
"2014-08-08 10:26:48",49.99,19.49
"2014-08-08 10:29:54",49.99,19.49
"2014-08-08 10:53:00",79.98,28.98
"2014-08-08 10:55:05",49.99,19.49
"2014-08-08 10:59:38",45.99,14.49
"2014-08-08 11:00:06",75.98,23.98
"2014-08-08 11:01:02",79.98,28.98
"2014-08-08 11:13:06",49.99,19.49
"2014-08-08 11:18:23",49.99,19.49
"2014-08-08 11:19:21",49.99,19.49
"2014-08-08 11:42:08",49.99,19.49
"2014-08-08 12:00:33",45.99,14.49
"2014-08-08 12:12:19",49.99,19.49
"2014-08-08 12:29:10",79.98,28.98
"2014-08-08 13:17:56",79.98,28.98
"2014-08-08 13:29:40",49.99,19.49
"2014-08-08 13:50:05",79.98,28.98
"2014-08-08 14:08:31",49.99,19.49
"2014-08-08 14:16:33",49.99,19.49
"2014-08-08 15:10:16",49.99,19.49
"2014-08-08 15:48:10",49.99,19.49
"2014-08-08 16:11:16",49.99,19.49
"2014-08-08 16:40:04",49.99,19.49
"2014-08-08 17:15:49",79.98,28.98
"2014-08-08 17:54:30",109.98,41.98
"2014-08-08 20:09:26",49.99,19.49
"2014-08-08 20:34:17",75.98,23.98
"2014-08-08 20:36:20",49.99,19.49
"2014-08-08 23:26:04",79.98,28.98
"2014-08-09 00:32:07",59.99,22.49
"2014-08-09 03:35:59",49.99,19.49
"2014-08-09 06:40:24",49.99,19.49
"2014-08-09 07:13:42",79.98,28.98
"2014-08-09 07:49:02",59.99,22.49
"2014-08-09 09:05:19",49.99,19.49
"2014-08-09 09:15:04",49.99,19.49
"2014-08-09 10:02:16",49.99,19.49
"2014-08-09 10:44:57",59.99,22.49
"2014-08-09 11:27:46",95.98,33.98
"2014-08-09 12:13:08",89.98,31.98
"2014-08-09 13:49:36",79.98,28.98
"2014-08-09 14:47:49",75.98,23.98
"2014-08-09 15:35:28",49.99,19.49
"2014-08-09 17:09:12",59.99,22.49
"2014-08-09 17:29:40",75.98,23.98
"2014-08-09 17:32:24",49.99,19.49
"2014-08-09 19:13:59",49.99,19.49
"2014-08-09 20:55:21",59.99,22.49
"2014-08-10 02:47:13",75.98,23.98
"2014-08-10 05:00:14",49.99,19.49
"2014-08-10 06:23:29",59.99,22.49
"2014-08-10 07:18:43",49.99,19.49
"2014-08-10 07:22:42",49.99,19.49
"2014-08-10 09:06:53",49.99,19.49
"2014-08-10 10:45:57",49.99,19.49
"2014-08-10 11:00:58",45.99,14.49
"2014-08-10 11:59:07",45.99,14.49
"2014-08-10 12:28:24",79.98,28.98
"2014-08-10 12:57:06",49.99,19.49
"2014-08-10 13:27:56",45.99,14.49
"2014-08-10 17:09:55",95.98,33.98
"2014-08-10 17:31:06",59.99,22.49
"2014-08-10 20:43:36",45.99,14.49
"2014-08-10 20:50:28",49.99,19.49
"2014-08-11 00:35:15",79.98,28.98
"2014-08-11 05:08:17",49.99,19.49
"2014-08-11 05:10:33",59.99,22.49
"2014-08-11 06:43:01",49.99,19.49
"2014-08-11 07:05:23",79.98,28.98
"2014-08-11 07:23:03",79.98,28.98
"2014-08-11 07:44:33",59.99,22.49
"2014-08-11 07:54:48",49.99,19.49
"2014-08-11 07:54:59",49.99,19.49
"2014-08-11 08:28:46",109.98,41.98
"2014-08-11 08:35:30",49.99,19.49
"2014-08-11 09:07:34",49.99,19.49
"2014-08-11 09:24:37",49.99,19.49
"2014-08-11 09:38:21",49.99,19.49
"2014-08-11 10:07:18",89.98,31.98
"2014-08-11 10:10:38",109.98,41.98
"2014-08-11 10:16:47",45.99,14.49
"2014-08-11 11:32:11",79.98,28.98
"2014-08-11 12:04:03",95.98,33.98
"2014-08-11 12:22:06",79.98,28.98
"2014-08-11 12:24:56",45.99,14.49
"2014-08-11 12:41:16",45.99,14.49
"2014-08-11 12:49:46",49.99,19.49
"2014-08-11 13:02:13",45.99,14.49
"2014-08-11 13:11:54",49.99,19.49
"2014-08-11 13:23:28",45.99,14.49
"2014-08-11 13:45:06",79.98,28.98
"2014-08-11 14:08:00",105.98,36.98
"2014-08-11 14:22:29",75.98,23.98
"2014-08-11 14:53:29",45.99,14.49
"2014-08-11 14:54:58",79.98,28.98
"2014-08-11 14:57:18",49.99,19.49
"2014-08-11 15:05:36",49.99,19.49
"2014-08-11 15:30:29",109.98,41.98
"2014-08-11 15:39:16",49.99,19.49
"2014-08-11 15:45:44",79.98,28.98
"2014-08-11 15:57:14",59.99,22.49
"2014-08-11 17:44:51",79.98,28.98
"2014-08-11 19:11:23",49.99,19.49
"2014-08-11 19:17:27",49.99,19.49
"2014-08-11 19:35:43",75.98,23.98
"2014-08-11 19:44:35",49.99,19.49
"2014-08-11 20:25:57",45.99,14.49
"2014-08-11 21:35:26",59.99,22.49
"2014-08-11 22:48:17",59.99,22.49
"2014-08-11 22:50:25",59.99,22.49
"2014-08-11 23:38:41",79.98,28.98
"2014-08-12 02:34:30",79.98,28.98
"2014-08-12 03:02:18",49.99,19.49
"2014-08-12 03:04:58",59.99,22.49
"2014-08-12 04:08:29",59.99,22.49
"2014-08-12 04:20:36",79.98,28.98
"2014-08-12 04:24:38",49.99,19.49
"2014-08-12 04:25:42",49.99,19.49
"2014-08-12 04:52:12",49.99,19.49
"2014-08-12 06:36:13",49.99,19.49
"2014-08-12 07:03:10",75.98,23.98
"2014-08-12 07:56:17",49.99,19.49
"2014-08-12 08:08:33",79.98,28.98
"2014-08-12 08:26:09",59.99,22.49
"2014-08-12 09:01:09",79.98,28.98
"2014-08-12 09:17:55",89.98,31.98
"2014-08-12 09:35:27",95.98,33.98
"2014-08-12 10:15:14",89.98,31.98
"2014-08-12 10:26:26",49.99,19.49
"2014-08-12 10:27:57",49.99,19.49
"2014-08-12 11:29:28",59.99,22.49
"2014-08-12 11:30:30",79.98,28.98
"2014-08-12 11:46:54",49.99,19.49
"2014-08-12 11:48:32",49.99,19.49
"2014-08-12 12:03:54",89.98,31.98
"2014-08-12 12:37:20",49.99,19.49
"2014-08-12 12:44:25",59.99,22.49
"2014-08-12 12:59:59",95.98,33.98
"2014-08-12 13:15:41",45.99,14.49
"2014-08-12 13:21:22",49.99,19.49
"2014-08-12 13:42:49",49.99,19.49
"2014-08-12 13:53:12",79.98,28.98
"2014-08-12 14:17:31",79.98,28.98
"2014-08-12 14:18:31",75.98,23.98
"2014-08-12 14:36:15",79.98,28.98
"2014-08-12 14:36:29",49.99,19.49
"2014-08-12 14:43:24",79.98,28.98
"2014-08-12 14:46:56",49.99,19.49
"2014-08-12 14:49:49",59.99,22.49
"2014-08-12 14:54:43",89.98,31.98
"2014-08-12 15:03:02",45.99,14.49
"2014-08-12 15:07:16",45.99,14.49
"2014-08-12 15:54:17",49.99,19.49
"2014-08-12 16:34:25",49.99,19.49
"2014-08-12 16:34:29",75.98,23.98
"2014-08-12 17:20:26",79.98,28.98
"2014-08-12 17:42:38",49.99,19.49
"2014-08-12 18:00:47",49.99,19.49
"2014-08-12 18:18:45",49.99,19.49
"2014-08-12 18:22:18",49.99,19.49
"2014-08-12 18:49:37",79.98,28.98
"2014-08-12 19:17:35",79.98,28.98
"2014-08-12 19:17:58",49.99,19.49
"2014-08-12 19:33:46",89.98,31.98
"2014-08-12 20:01:29",79.98,28.98
"2014-08-12 20:17:22",49.99,19.49
"2014-08-12 20:35:45",49.99,19.49
"2014-08-12 21:32:37",49.99,19.49
"2014-08-12 23:40:10",45.99,14.49
"2014-08-13 00:07:27",95.98,33.98
"2014-08-13 00:11:12",95.98,33.98
"2014-08-13 00:46:50",79.98,28.98
"2014-08-13 03:00:23",49.99,19.49
"2014-08-13 03:01:23",45.99,14.49
"2014-08-13 03:22:56",49.99,19.49
"2014-08-13 03:29:25",49.99,19.49
"2014-08-13 05:57:06",49.99,19.49
"2014-08-13 06:20:12",49.99,19.49
"2014-08-13 06:49:26",49.99,19.49
"2014-08-13 07:06:36",49.99,19.49
"2014-08-13 07:22:08",49.99,19.49
"2014-08-13 07:42:55",45.99,14.49
"2014-08-13 08:25:02",49.99,19.49
"2014-08-13 08:26:07",79.98,28.98
"2014-08-13 08:31:08",49.99,19.49
"2014-08-13 09:28:22",45.99,14.49
"2014-08-13 09:33:16",49.99,19.49
"2014-08-13 09:39:39",79.98,28.98
"2014-08-13 09:57:28",79.98,28.98
"2014-08-13 10:09:28",49.99,19.49
"2014-08-13 10:34:48",49.99,19.49
"2014-08-13 10:39:02",49.99,19.49
"2014-08-13 10:46:37",59.99,22.49
"2014-08-13 10:50:20",79.98,28.98
"2014-08-13 10:58:43",49.99,19.49
"2014-08-13 11:00:42",109.98,41.98
"2014-08-13 11:11:35",49.99,19.49
"2014-08-13 11:18:22",49.99,19.49
"2014-08-13 12:06:56",45.99,14.49
"2014-08-13 12:27:46",79.98,28.98
"2014-08-13 12:35:00",95.98,33.98
"2014-08-13 12:57:49",79.98,28.98
"2014-08-13 13:02:21",49.99,19.49
"2014-08-13 13:15:20",49.99,19.49
"2014-08-13 13:38:51",49.99,19.49
"2014-08-13 14:05:55",95.98,33.98
"2014-08-13 14:12:53",59.99,22.49
"2014-08-13 14:29:46",79.98,28.98
"2014-08-13 14:48:35",49.99,19.49
"2014-08-13 14:57:42",59.99,22.49
"2014-08-13 15:51:27",45.99,14.49
"2014-08-13 15:56:09",49.99,19.49
"2014-08-13 16:38:47",49.99,19.49
"2014-08-13 18:18:29",49.99,19.49
"2014-08-13 18:47:08",95.98,33.98
"2014-08-13 19:44:04",79.98,28.98
"2014-08-13 20:43:13",49.99,19.49
"2014-08-13 20:55:20",49.99,19.49
"2014-08-13 21:20:54",49.99,19.49
"2014-08-13 22:09:24",49.99,19.49
"2014-08-13 22:36:31",59.99,22.49
"2014-08-13 22:49:57",75.98,23.98
"2014-08-13 23:07:02",49.99,19.49
"2014-08-14 00:20:50",49.99,19.49
"2014-08-14 00:41:55",49.99,19.49
"2014-08-14 00:42:16",79.98,28.98
"2014-08-14 00:57:56",75.98,23.98
"2014-08-14 01:41:00",49.99,19.49
"2014-08-14 02:26:10",59.99,22.49
"2014-08-14 05:36:54",49.99,19.49
"2014-08-14 05:39:26",59.99,22.49
"2014-08-14 06:24:33",49.99,19.49
"2014-08-14 06:25:30",95.98,33.98
"2014-08-14 06:26:15",59.99,22.49
"2014-08-14 06:27:53",59.99,22.49
"2014-08-14 07:27:18",45.99,14.49
"2014-08-14 07:39:58",49.99,19.49
"2014-08-14 08:50:23",79.98,28.98
"2014-08-14 09:02:09",79.98,28.98
"2014-08-14 09:12:07",109.98,41.98
"2014-08-14 09:39:06",109.98,41.98
"2014-08-14 09:43:32",89.98,31.98
"2014-08-14 09:58:33",49.99,19.49
"2014-08-14 10:17:42",49.99,19.49
"2014-08-14 10:20:23",95.98,33.98
"2014-08-14 12:02:41",49.99,19.49
"2014-08-14 12:26:32",75.98,23.98
"2014-08-14 12:35:49",49.99,19.49
"2014-08-14 12:39:29",49.99,19.49
"2014-08-14 14:55:22",49.99,19.49
"2014-08-14 14:58:30",49.99,19.49
"2014-08-14 15:59:26",95.98,33.98
"2014-08-14 15:59:58",75.98,23.98
"2014-08-14 16:06:56",89.98,31.98
"2014-08-14 16:17:34",49.99,19.49
"2014-08-14 16:18:47",49.99,19.49
"2014-08-14 16:49:15",79.98,28.98
"2014-08-14 16:51:00",49.99,19.49
"2014-08-14 17:01:40",49.99,19.49
"2014-08-14 17:47:01",49.99,19.49
"2014-08-14 18:58:51",95.98,33.98
"2014-08-14 19:50:33",49.99,19.49
"2014-08-14 19:59:54",79.98,28.98
"2014-08-14 20:21:42",45.99,14.49
"2014-08-14 20:39:39",49.99,19.49
"2014-08-14 20:58:37",109.98,41.98
"2014-08-14 21:30:40",49.99,19.49
"2014-08-14 21:53:02",45.99,14.49
"2014-08-14 22:12:32",49.99,19.49
"2014-08-14 22:28:51",49.99,19.49
"2014-08-14 23:00:16",95.98,33.98
"2014-08-14 23:59:08",45.99,14.49
"2014-08-15 01:32:26",49.99,19.49
"2014-08-15 01:41:21",59.99,22.49
"2014-08-15 01:59:34",49.99,19.49
"2014-08-15 03:08:11",49.99,19.49
"2014-08-15 03:15:20",59.99,22.49
"2014-08-15 03:28:13",49.99,19.49
"2014-08-15 04:25:12",79.98,28.98
"2014-08-15 04:32:58",59.99,22.49
"2014-08-15 05:20:59",49.99,19.49
"2014-08-15 05:35:03",49.99,19.49
"2014-08-15 05:47:13",95.98,33.98
"2014-08-15 06:21:25",49.99,19.49
"2014-08-15 07:02:59",59.99,22.49
"2014-08-15 07:16:19",75.98,23.98
"2014-08-15 07:20:19",105.98,36.98
"2014-08-15 07:20:37",49.99,19.49
"2014-08-15 07:23:32",59.99,22.49
"2014-08-15 07:28:17",59.99,22.49
"2014-08-15 07:29:59",109.98,41.98
"2014-08-15 07:50:58",49.99,19.49
"2014-08-15 08:09:45",49.99,19.49
"2014-08-15 08:19:21",49.99,19.49
"2014-08-15 08:25:46",45.99,14.49
"2014-08-15 08:43:38",45.99,14.49
"2014-08-15 09:07:13",49.99,19.49
"2014-08-15 09:08:19",95.98,33.98
"2014-08-15 09:11:28",49.99,19.49
"2014-08-15 09:17:33",45.99,14.49
"2014-08-15 09:50:04",49.99,19.49
"2014-08-15 10:18:00",49.99,19.49
"2014-08-15 10:33:12",49.99,19.49
"2014-08-15 11:49:34",79.98,28.98
"2014-08-15 12:03:00",79.98,28.98
"2014-08-15 12:06:43",95.98,33.98
"2014-08-15 12:11:23",49.99,19.49
"2014-08-15 12:40:38",49.99,19.49
"2014-08-15 12:42:29",49.99,19.49
"2014-08-15 12:46:20",49.99,19.49
"2014-08-15 13:03:57",45.99,14.49
"2014-08-15 13:18:10",49.99,19.49
"2014-08-15 13:25:57",49.99,19.49
"2014-08-15 14:14:37",49.99,19.49
"2014-08-15 14:16:02",89.98,31.98
"2014-08-15 14:42:15",89.98,31.98
"2014-08-15 14:54:07",79.98,28.98
"2014-08-15 15:10:05",95.98,33.98
"2014-08-15 16:11:03",49.99,19.49
"2014-08-15 16:27:04",79.98,28.98
"2014-08-15 16:44:43",59.99,22.49
"2014-08-15 16:46:18",79.98,28.98
"2014-08-15 16:50:26",49.99,19.49
"2014-08-15 17:00:26",49.99,19.49
"2014-08-15 17:34:14",45.99,14.49
"2014-08-15 17:47:31",79.98,28.98
"2014-08-15 18:47:25",95.98,33.98
"2014-08-15 19:27:46",49.99,19.49
"2014-08-15 20:47:24",79.98,28.98
"2014-08-15 23:01:37",49.99,19.49
"2014-08-15 23:17:35",59.99,22.49
"2014-08-16 04:40:18",49.99,19.49
"2014-08-16 05:48:12",49.99,19.49
"2014-08-16 06:17:28",49.99,19.49
"2014-08-16 07:16:49",59.99,22.49
"2014-08-16 07:25:59",49.99,19.49
"2014-08-16 07:29:16",45.99,14.49
"2014-08-16 07:37:33",79.98,28.98
"2014-08-16 08:19:58",49.99,19.49
"2014-08-16 08:36:15",49.99,19.49
"2014-08-16 09:14:52",59.99,22.49
"2014-08-16 11:22:01",95.98,33.98
"2014-08-16 12:58:46",49.99,19.49
"2014-08-16 13:34:23",49.99,19.49
"2014-08-16 14:31:58",45.99,14.49
"2014-08-16 14:55:43",45.99,14.49
"2014-08-16 15:22:04",49.99,19.49
"2014-08-16 15:33:30",49.99,19.49
"2014-08-16 18:08:56",49.99,19.49
"2014-08-16 18:28:56",75.98,23.98
"2014-08-16 18:58:22",45.99,14.49
"2014-08-16 19:02:16",79.98,28.98
"2014-08-16 19:07:53",79.98,28.98
"2014-08-16 20:37:53",79.98,28.98
"2014-08-16 21:36:30",95.98,33.98
"2014-08-16 23:04:54",95.98,33.98
"2014-08-16 23:29:22",59.99,22.49
"2014-08-17 00:17:51",79.98,28.98
"2014-08-17 01:19:48",49.99,19.49
"2014-08-17 04:22:08",49.99,19.49
"2014-08-17 06:46:17",49.99,19.49
"2014-08-17 12:34:23",49.99,19.49
"2014-08-17 12:39:36",75.98,23.98
"2014-08-17 13:34:13",49.99,19.49
"2014-08-17 16:03:16",45.99,14.49
"2014-08-17 16:04:04",49.99,19.49
"2014-08-17 17:19:44",49.99,19.49
"2014-08-17 17:33:14",79.98,28.98
"2014-08-17 18:21:08",95.98,33.98
"2014-08-17 18:30:26",79.98,28.98
"2014-08-17 18:44:49",49.99,19.49
"2014-08-17 19:12:31",59.99,22.49
"2014-08-17 19:36:39",49.99,19.49
"2014-08-17 19:57:24",95.98,33.98
"2014-08-17 20:17:53",79.98,28.98
"2014-08-17 20:38:09",45.99,14.49
"2014-08-17 20:52:48",49.99,19.49
"2014-08-17 20:53:07",79.98,28.98
"2014-08-17 21:26:21",75.98,23.98
"2014-08-17 23:04:42",109.98,41.98
"2014-08-17 23:12:35",49.99,19.49
"2014-08-17 23:24:57",49.99,19.49
"2014-08-17 23:35:56",49.99,19.49
"2014-08-17 23:37:48",109.98,41.98
"2014-08-18 01:01:05",59.99,22.49
"2014-08-18 01:21:33",45.99,14.49
"2014-08-18 03:07:42",49.99,19.49
"2014-08-18 04:00:30",45.99,14.49
"2014-08-18 04:17:01",49.99,19.49
"2014-08-18 05:18:36",79.98,28.98
"2014-08-18 05:24:59",49.99,19.49
"2014-08-18 06:38:32",59.99,22.49
"2014-08-18 06:41:24",75.98,23.98
"2014-08-18 06:54:12",49.99,19.49
"2014-08-18 07:10:51",95.98,33.98
"2014-08-18 07:14:27",79.98,28.98
"2014-08-18 07:44:59",95.98,33.98
"2014-08-18 08:19:34",79.98,28.98
"2014-08-18 08:22:34",95.98,33.98
"2014-08-18 08:25:47",109.98,41.98
"2014-08-18 08:32:32",49.99,19.49
"2014-08-18 08:40:08",79.98,28.98
"2014-08-18 08:46:12",75.98,23.98
"2014-08-18 09:28:12",89.98,31.98
"2014-08-18 09:33:11",79.98,28.98
"2014-08-18 09:43:48",45.99,14.49
"2014-08-18 10:26:31",59.99,22.49
"2014-08-18 10:39:48",79.98,28.98
"2014-08-18 10:48:17",59.99,22.49
"2014-08-18 11:06:01",95.98,33.98
"2014-08-18 11:19:03",49.99,19.49
"2014-08-18 11:53:01",49.99,19.49
"2014-08-18 11:55:11",49.99,19.49
"2014-08-18 11:58:05",79.98,28.98
"2014-08-18 12:13:19",79.98,28.98
"2014-08-18 12:20:06",59.99,22.49
"2014-08-18 12:37:02",49.99,19.49
"2014-08-18 13:04:28",49.99,19.49
"2014-08-18 13:31:10",49.99,19.49
"2014-08-18 13:34:29",49.99,19.49
"2014-08-18 13:41:33",79.98,28.98
"2014-08-18 14:08:23",79.98,28.98
"2014-08-18 14:11:16",49.99,19.49
"2014-08-18 14:20:56",105.98,36.98
"2014-08-18 14:33:27",49.99,19.49
"2014-08-18 15:11:09",95.98,33.98
"2014-08-18 15:20:47",95.98,33.98
"2014-08-18 15:21:21",45.99,14.49
"2014-08-18 15:21:43",75.98,23.98
